,file_id,sarcasm,text,label,emotion,id,duration,mfccs,spectral_centroid,spectral_bandwidth,pitch,energy,loudness
394,evelyn_5,1," Really? Jelly fishing with you guys? Oh, that would be the best day ever in my book. I would love to go jellyfishing.",0,sarcasm,395,9.621333333333334,"[-671.316162109375, 77.2450942993164, -35.95254135131836, -11.930410385131836, 2.816657304763794, 0.8777424693107605, -20.529380798339844, -22.08626937866211, 1.912387728691101, -2.871701955795288, -8.280611991882324, 0.5509982705116272, 0.48293617367744446]",3488.3946726060394,2960.1780061529007,1925.7317,6.162258331765092e-05,0.0055178134
395,evelyn_3,1,You really need your help! Hey! I bet you're the best train crew in the world! Wow!,0,sarcasm,396,8.428843537414966,"[-748.0984497070312, 79.44921112060547, -23.959096908569336, -10.298086166381836, -14.669679641723633, -15.360801696777344, -8.077903747558594, -2.330911874771118, -4.4713850021362305, -3.781863212585449, 6.344006061553955, 1.8173965215682983, -3.760120153427124]",3563.3543531994783,3469.800063841095,1658.8682,4.192936098197932e-06,0.0014834356
396,evelyn_2,1," Now that you're human you can't do nothing about it. Go do your own dirty work for a change. Buster! Okay, got it!",0,sarcasm,397,6.528,"[-684.9624633789062, 78.82029724121094, -14.845701217651367, 15.799388885498047, -0.44690030813217163, 6.195576190948486, -3.684631586074829, -18.011919021606445, -3.0862138271331787, -9.19047737121582, -11.894161224365234, -7.677332878112793, -6.530372142791748]",3506.939679961926,3358.2552671473936,1836.2979,2.5006677663209392e-05,0.0036647052
397,evelyn_0,1,Six years of drama school for this.,0,sarcasm,398,5.7338775510204085,"[-650.3689575195312, 46.60919952392578, -10.726624488830566, 21.27553367614746, 9.649216651916504, 3.637406349182129, 1.0315653085708618, -3.8381688594818115, -2.638204574584961, -11.062910079956055, -8.672636985778809, 0.5554641485214233, -4.750518798828125]",5223.110236918255,3734.539594569854,1830.3993,9.057119628261295e-05,0.0052352753
398,evelyn_38,1," Chess, you're so beautiful!",0,sarcasm,399,3.84,"[-684.6629028320312, 122.53878021240234, -16.135316848754883, 5.366204261779785, 8.133018493652344, -21.64942169189453, -9.430818557739258, 3.3722124099731445, -17.071090698242188, -13.214048385620117, 2.2042531967163086, -4.898073196411133, -2.010563373565674]",3053.325634774013,3103.326138074746,1391.6202,4.544944191972415e-05,0.004922318
399,evelyn_37,1," No, don't worry about me, I may cook it.",0,sarcasm,400,4.628,"[-426.33331298828125, 205.15492248535156, -54.15647506713867, -0.44618865847587585, 30.025373458862305, -28.35506820678711, -12.328917503356934, 15.298407554626465, -24.881017684936523, -19.714643478393555, 6.863644599914551, -10.854208946228027, -16.257219314575195]",2078.218793451397,2016.4698436725703,1400.5668,0.0003229784917433026,0.016191876
400,1581,0,oh my god what the hell are you doing?,0,surprise,401,3.19,"[-578.3942260742188, 75.8725814819336, -21.32975959777832, 5.844852447509766, -18.2695255279541, -8.309497833251953, -19.781217575073242, -9.566468238830566, -3.6704373359680176, -7.457446575164795, -4.669669151306152, 2.151154041290283, 11.018879890441895]",3126.0608776932195,3202.991835202667,1598.5989,0.0003152831738827568,0.012652226
401,15773,0,is he crazy? you just had Ross's baby.,0,surprise,402,2.88,"[-581.7191162109375, 60.87690734863281, -29.539478302001953, 24.38084602355957, 2.2632105350494385, 2.1134181022644043, -18.392370223999023, -7.897145748138428, -6.113523960113525, -12.828235626220703, -12.395346641540527, -14.971824645996094, -7.028570175170898]",3587.2205925773046,2456.7241068910125,1891.6952,0.0003199353870440863,0.013419098
402,1530,0,a tv that appears out of nowhere. that's a dream. man how did i afford all this stuff.,1,surprise,403,7.78,"[-584.9946899414062, 89.82185363769531, -22.259716033935547, 7.868946552276611, -4.508553504943848, -4.746481418609619, -2.8139491081237793, -2.9112677574157715, -9.231867790222168, -10.205587387084961, -6.041088581085205, -5.783395767211914, -6.481601715087891]",3085.496191434503,2622.889584259119,1660.6417,0.00014351307207896983,0.008659122
403,14922,0,what is the matter with your face?,0,surprise,404,2.66,"[-587.3375854492188, 93.77738952636719, -11.372481346130371, 9.482686996459961, -15.4703950881958, -4.498384952545166, -5.823177337646484, 0.30443328619003296, -5.65816068649292, -13.22508716583252, 0.08588708192110062, -1.7728968858718872, 0.9733841419219971]",2967.13820461842,2254.198036987182,1471.1835,0.0001480610879195624,0.008634372
404,14795,0,I don't know what's the big deal. people do it all the time,0,surprise,405,2.65,"[-591.7554321289062, 92.0816879272461, -6.157813549041748, 14.891810417175293, -17.5274600982666, -12.446176528930664, -14.761981964111328, -9.0391263961792, -5.212831020355225, -16.527042388916016, -9.986921310424805, -3.7224721908569336, -1.3107593059539795]",2820.4786474592925,2622.9573118586577,1528.2776,0.00020019422878845918,0.01109087
405,13756,0,what does this mean? what are you... I mean do you want to get back together?,1,surprise,406,4.44,"[-738.6809692382812, 83.05475616455078, 8.676203727722168, 19.11504364013672, 12.988240242004395, 5.339348316192627, 3.1978163719177246, -1.952810525894165, -9.070502281188965, -4.163966655731201, -4.325191974639893, -14.648077964782715, -11.859166145324707]",4280.651885315467,3671.6378518356605,1522.1892,1.822523154003725e-05,0.0027698008
406,1453,0,oh god. oh he's in there right now?,0,surprise,407,5.07,"[-549.8323974609375, 90.72366333007812, -2.294806957244873, 15.657206535339355, 7.275583744049072, -1.0422958135604858, 5.026129245758057, 4.523717403411865, 0.07667524367570877, -1.7884502410888672, -3.934199810028076, 0.16971547901630402, 0.5092319250106812]",2988.5544629797514,2991.9086103224295,1547.0735,0.0005364721402010529,0.014365484
407,16189,0,maybe. oh my god I didn't really believe it until you just said it.,0,surprise,408,4.78,"[-578.707763671875, 92.43617248535156, -31.212215423583984, 3.2673215866088867, -7.460600852966309, -16.568111419677734, -4.680696487426758, -2.539395809173584, -15.194817543029785, -7.532467365264893, 1.7271862030029297, -4.896364688873291, -4.6129150390625]",2628.321893363747,2323.927101644048,1712.701,0.00015088950179885632,0.009578893
408,13675,0,what's going on?,0,surprise,409,0.89,"[-484.5552062988281, 149.48536682128906, -48.64348220825195, 9.999995231628418, 2.374194860458374, -5.037118911743164, -5.3802995681762695, -7.216329097747803, -2.3866844177246094, -12.174440383911133, 2.2630081176757812, 3.814420223236084, -7.893139362335205]",2528.5104882360097,2040.6524203019637,1804.2344,0.00032433044737611,0.0131877735
409,1333,0,what are you looking at me for? i didn't know that/,0,surprise,410,2.57,"[-536.7822265625, 158.34521484375, -25.23386001586914, 6.589814186096191, -5.356894016265869, 1.469758152961731, -19.974184036254883, -11.527231216430664, -10.671356201171875, -18.700237274169922, -8.668587684631348, -10.368216514587402, -8.833213806152344]",1999.6901767545319,1976.6200801264936,1604.865,0.0002453467764232978,0.012836211
410,12898,0,you slept with stripper?,0,surprise,411,1.21,"[-552.1788940429688, 78.19841766357422, -30.715911865234375, 38.600433349609375, -1.185683250427246, 17.105180740356445, 5.098080635070801, -0.5338717699050903, -1.9969751834869385, -1.837027668952942, 4.098957538604736, -1.3269857168197632, -1.7099660634994507]",3208.3568166779464,2825.2800255115876,2243.6172,0.0003664313007675791,0.014765553
411,14734,0,"what is this? no pheobe, don't look.",0,surprise,412,1.86,"[-572.741455078125, 80.91321563720703, -7.261556625366211, 36.951499938964844, -6.858077049255371, 2.277526378631592, -5.420414447784424, -1.6832157373428345, -12.491814613342285, -7.173655033111572, -1.4822144508361816, -12.19893741607666, -5.562501907348633]",3603.563814885527,3057.4483565640157,1359.4672,0.00020252633129085737,0.010811242
412,21440,0,"she thinks monica is empty, she's the empty vase",0,surprise,413,2.94,"[-610.6073608398438, 52.525943756103516, -27.6881160736084, 35.27912139892578, 4.77070426940918, 10.588359832763672, -21.139026641845703, 1.5809261798858643, 7.1071038246154785, -14.259961128234863, -4.680508136749268, -9.136818885803223, -2.809206485748291]",4046.027962404811,2752.4934968776224,1993.9824,0.00014699243345491143,0.0087718
413,11622,0,"look look, he's doing it again the guy with the telescope. Oh my god, go away, stop looking in here.",0,surprise,414,9.66,"[-644.8369140625, 69.7984390258789, -21.081871032714844, 2.228026866912842, -0.8377605080604553, -5.759485244750977, -11.047364234924316, -3.8567724227905273, -0.9709281921386719, -8.014860153198242, -2.4303627014160156, -1.732507586479187, -3.415998697280884]",3683.6274186908363,3290.9918204314104,1576.8085,0.0001547742902826541,0.008378848
414,12459,0,Oh right! tonight was your party.,1,surprise,415,3.02,"[-588.7796630859375, 122.31306457519531, -6.726889610290527, 21.511558532714844, 7.0425190925598145, 0.6514233350753784, -0.43556323647499084, 1.7660610675811768, 8.147212028503418, -6.98129940032959, -4.177684307098389, 1.9314900636672974, -8.005126953125]",2203.170356847207,2406.7809105008987,1626.6914,0.0001496500621711502,0.009519288
415,12139,0,why not? he makes a ton a month,1,surprise,416,1.69,"[-520.1204223632812, 126.85826110839844, -19.549840927124023, 11.07557201385498, 7.349128723144531, -16.263099670410156, -15.231880187988281, -0.022289536893367767, -13.746158599853516, -14.262406349182129, -1.7712730169296265, -11.653618812561035, -11.866960525512695]",1984.7807714576822,1915.7140416627733,1688.8395,0.0002739075376109363,0.013883458
416,11819,0,you did? oh. I was figure you'd throught I was Monica's gigi older brother,0,surprise,417,6.09,"[-668.2711181640625, 55.06212615966797, -3.8187732696533203, 22.658992767333984, 15.47862720489502, 12.58466911315918, 8.260565757751465, -1.996194839477539, -5.510147571563721, -3.5172832012176514, -2.649437189102173, -7.003219127655029, -5.743243217468262]",5284.598283077138,4141.709669445992,1710.3912,8.399340003037874e-05,0.004853702
417,11087,0,"oh please, just the fact that you want me here to support you. oh my god, is that ... so gogerous.",1,surprise,418,8.55,"[-618.4778442382812, 88.48240661621094, -5.398143291473389, 17.631256103515625, 1.331037163734436, 1.7305865287780762, -8.70345401763916, -7.508974552154541, -5.2311224937438965, -11.560163497924805, -11.770389556884766, -9.333723068237305, -7.572052478790283]",3077.1405651345067,2463.5784211624823,1693.201,0.00010306131246796202,0.007619801
418,10814,0,wait you didn't even know her.,0,surprise,419,1.26,"[-463.9054260253906, 161.54673767089844, -24.609540939331055, 21.00346565246582, -21.46206283569336, -2.1995158195495605, -14.887457847595215, -12.695194244384766, -2.5473620891571045, -14.179993629455566, 4.241721153259277, 4.349629878997803, 1.8766833543777466]",1941.7150396517623,1948.9894649221887,1636.679,0.00045640862572035677,0.01985599
419,10809,0,what? you are going out with her again?,0,surprise,420,1.71,"[-489.9424133300781, 127.53605651855469, -25.26735496520996, 24.40404510498047, -9.279647827148438, -12.07484245300293, -14.694478034973145, -3.6897361278533936, 0.6987563371658325, -7.965334415435791, 4.698253631591797, -7.224541664123535, -4.550306797027588]",2402.8653423644987,2090.3758224495828,1649.77,0.00043478660969462865,0.017316796
420,12359,0,what are you doing here? aren't you supposed to be in restaurant?,1,surprise,421,3.15,"[-622.9743041992188, 97.39705657958984, -0.8463242650032043, 30.812210083007812, 12.880436897277832, 8.414548873901367, -13.48941421508789, -5.94651985168457, -2.9203596115112305, -7.866902828216553, 2.45291805267334, -7.30074405670166, -10.622464179992676]",2757.2921778807836,2635.691002144035,1483.0286,9.589473805511477e-05,0.007058886
421,12525,0,where is he? he is supposed to be here. well the baby needs him,0,surprise,422,7.2,"[-656.5096435546875, 67.42282104492188, -5.678233623504639, 11.167128562927246, 7.023429870605469, -2.150114059448242, -6.244311332702637, -4.57315731048584, -4.578990936279297, -9.186455726623535, -3.3762588500976562, -3.3090155124664307, -5.646398544311523]",4141.032863191652,3838.504821276307,1244.7019,8.595699205540325e-05,0.0054300455
422,sar_sicily_15,0, What the god damn it!,0,surprise,423,1.4,"[-596.2654418945312, 76.84534454345703, -19.668766021728516, 26.562053680419922, -3.5165822505950928, 17.017009735107422, -6.967735290527344, 8.787129402160645, 4.810154914855957, 3.23494291305542, -0.9174684882164001, 2.263413906097412, 3.694979667663574]",3080.676592266259,3591.7715805314547,1928.5706,0.00015370021717502804,0.008661218
423,1_467,0,That woman looks exactly like the pictures of Princess Panchali in the book. How often does one see a beloved fictional character come to life?,1,surprise,424,8.874666666666666,"[-692.301025390625, 63.57143783569336, -10.102069854736328, 13.143464088439941, 3.8591697216033936, -0.8476357460021973, -10.681365013122559, -17.327896118164062, -1.5196690559387207, -5.608263969421387, -7.449952602386475, -1.4383985996246338, -2.4897232055664062]",4198.80452576227,3407.0369963512494,1742.7312,2.4413822057585305e-05,0.0031741103
424,sar_sicily_23,0, What happened to my parlour?,0,surprise,425,2.2,"[-495.8974609375, 105.85691833496094, -15.630681037902832, 0.5239739418029785, -37.58618927001953, -10.452404022216797, -16.481626510620117, -9.35999584197998, -3.1164257526397705, -1.7701091766357422, -16.328107833862305, -5.568498611450195, 2.1485390663146973]",3144.974110726548,2841.5410634232953,1395.8529,0.0008067144214234581,0.021128276
425,sar_sicily_46,0, What? My car! It's gone! But... but... but... but... but that's impossible!,0,surprise,426,5.610666666666667,"[-684.0684204101562, 48.05113220214844, -13.706684112548828, 6.051050186157227, -21.950786590576172, -9.932963371276855, -10.389060020446777, -2.835590362548828, -7.235011577606201, -9.984516143798828, -1.4764630794525146, -0.7279324531555176, 0.3170687258243561]",5777.586640239347,4555.686199805349,1681.1293,4.8079350857000386e-05,0.0038064327
426,evelyn_15,0," Ugh, what's going on? I mean, what are you doing here? She's not the only one. Hey, buddy. Guys? You, I mean you're...",0,surprise,427,10.752,"[-690.7086181640625, 63.86827087402344, -7.107166290283203, 19.892139434814453, 12.110328674316406, -5.157878398895264, -13.292166709899902, -16.20917510986328, -8.509645462036133, -8.15160846710205, -9.320263862609863, -4.666457653045654, -4.349283695220947]",4286.795750239685,3675.1880110747093,1928.2054,4.682126676752454e-05,0.004523737
427,21635,0,how can you not know which one?,0,surprise,428,1.55,"[-514.0931396484375, 126.76039123535156, -32.499629974365234, 22.91729736328125, -7.171116352081299, -4.149224758148193, -13.418253898620605, -0.42180439829826355, -14.986924171447754, -13.853694915771484, -1.475042700767517, -8.82796859741211, -5.650708198547363]",2472.252425819941,2386.2495161113216,1754.9476,0.0002458651494320637,0.012379236
428,12675,0,whoa it's huge. So much ... in the cubical. This is a cube,1,surprise,429,8.199977324263038,"[-666.9378662109375, 90.53575134277344, -11.147672653198242, 5.843237400054932, -5.909041404724121, -7.983762264251709, -6.243486404418945, -1.9621481895446777, -7.127215385437012, -12.268338203430176, -4.01540470123291, -2.452084541320801, -6.5146379470825195]",3235.4704310450416,2565.0769344719392,1635.6798,5.4900641508845244e-05,0.0053951577
